"Group","W","p_value","rejected"
"gene_20126",0.982063490681879,4.59259915461094e-08,TRUE
"gene_12825",0.982061025369287,4.58436273389773e-08,TRUE
"gene_13429",0.982053714885198,4.55905669965182e-08,TRUE
"gene_12318",0.982049021275959,4.5430384386427e-08,TRUE
"gene_18299",0.982047628154557,4.53859426430552e-08,TRUE
"gene_3575",0.982037624089721,4.50420587757352e-08,TRUE
"gene_296",0.982032481969795,4.48684026221962e-08,TRUE
"gene_11875",0.982019229311253,4.44174934407479e-08,TRUE
"gene_6714",0.982018115204159,4.43836118381557e-08,TRUE
"gene_11616",0.982013065650687,4.42157518203808e-08,TRUE
"gene_2619",0.982003608329223,4.38995560793375e-08,TRUE
"gene_20398",0.9820016784927,4.38385944861746e-08,TRUE
"gene_8007",0.981999875441945,4.37819880283882e-08,TRUE
"gene_13736",0.981997405083612,4.37030401719779e-08,TRUE
"gene_19207",0.981996741739012,4.36848621257103e-08,TRUE
"gene_19336",0.9819963558222,4.36760031581239e-08,TRUE
"gene_7098",0.981994966297925,4.36334818314821e-08,TRUE
"gene_1464",0.981988624974606,4.34254667476429e-08,TRUE
"gene_19588",0.981987911458983,4.34057387888589e-08,TRUE
"gene_5794",0.981987117534208,4.33833406256262e-08,TRUE
"gene_2072",0.981986607111729,4.33704000520334e-08,TRUE
"gene_9375",0.981985216487356,4.33281559898779e-08,TRUE
"gene_1936",0.981981624729891,4.32128294210185e-08,TRUE
"gene_2614",0.981979489312772,4.31460577529654e-08,TRUE
"gene_2132",0.981978968291881,4.31328424977574e-08,TRUE
"gene_9544",0.981974973638275,4.30047525287571e-08,TRUE
"gene_10985",0.981970107476048,4.28483769164202e-08,TRUE
"gene_961",0.981968833530439,4.28105028275032e-08,TRUE
"gene_11255",0.981967946584824,4.27853752989247e-08,TRUE
"gene_17666",0.981966701025364,4.27484921788057e-08,TRUE
"gene_14196",0.981963430461086,4.26452950328815e-08,TRUE
"gene_18996",0.981949066398208,4.21816986200636e-08,TRUE
"gene_6219",0.981948126197063,4.21552371862724e-08,TRUE
"gene_17720",0.981937930560976,4.18307206053282e-08,TRUE
"gene_3381",0.981934053885322,4.17104426832737e-08,TRUE
"gene_12284",0.981933847547813,4.17077601804958e-08,TRUE
"gene_8544",0.981932865348865,4.16802696524382e-08,TRUE
"gene_18084",0.98192901497301,4.15612836209552e-08,TRUE
"gene_11326",0.981928306817807,4.15426240375186e-08,TRUE
"gene_1725",0.981928047535211,4.1538268567629e-08,TRUE
"gene_14339",0.981927916977144,4.15380138506319e-08,TRUE
"gene_7157",0.981909992311586,4.09750040352113e-08,TRUE
"gene_8500",0.981908697852592,4.0938224616246e-08,TRUE
"gene_4022",0.981901104315658,4.07045445659131e-08,TRUE
"gene_13516",0.981897257381677,4.05885750596825e-08,TRUE
"gene_9350",0.981895806370801,4.05472971369708e-08,TRUE
"gene_11712",0.981889037993394,4.03414315491503e-08,TRUE
"gene_1100",0.98188512190664,4.02244131880138e-08,TRUE
"gene_8839",0.981884299666434,4.0202875710273e-08,TRUE
"gene_15296",0.981874082927606,3.98933854910878e-08,TRUE
"gene_8918",0.981873122800635,3.98678266304541e-08,TRUE
"gene_7831",0.981863705329811,3.95852303774822e-08,TRUE
"gene_10817",0.981860679149858,3.9497387957875e-08,TRUE
"gene_9083",0.981859188713288,3.94560834702274e-08,TRUE
"gene_595",0.981857917719361,3.94214427030809e-08,TRUE
"gene_18350",0.981849301429571,3.91661424072318e-08,TRUE
"gene_18576",0.981845795725743,3.90649435472923e-08,TRUE
"gene_18566",0.981842213778309,3.89617464808277e-08,TRUE
"gene_8140",0.981840865283841,3.89252546809514e-08,TRUE
"gene_9392",0.981833281652171,3.87038501704126e-08,TRUE
"gene_18502",0.981832055684215,3.86712339842518e-08,TRUE
"gene_9686",0.98182272714463,3.84000946805216e-08,TRUE
"gene_1556",0.981814557742784,3.81647215031246e-08,TRUE
"gene_4730",0.981813474590952,3.81367429364341e-08,TRUE
"gene_11558",0.981811825965572,3.80923265331186e-08,TRUE
"gene_18826",0.981810217636195,3.80491359732575e-08,TRUE
"gene_979",0.981809044891529,3.80186454040979e-08,TRUE
"gene_7402",0.981801421868684,3.78014850161282e-08,TRUE
"gene_11566",0.981800007436624,3.77642321306483e-08,TRUE
"gene_1249",0.981797181333648,3.76863704593186e-08,TRUE
"gene_5198",0.98179661875903,3.76737348363375e-08,TRUE
"gene_3432",0.981794575263984,3.76185415410401e-08,TRUE
"gene_14150",0.981792196572497,3.75538211865553e-08,TRUE
"gene_196",0.981791976125183,3.7551040935926e-08,TRUE
"gene_1763",0.981791749183714,3.7548075098897e-08,TRUE
"gene_14078",0.981779999634462,3.7216324957138e-08,TRUE
"gene_4192",0.981765167411015,3.68009832751248e-08,TRUE
"gene_11923",0.981762731635792,3.67361338341329e-08,TRUE
"gene_4507",0.981759069245364,3.66371125554198e-08,TRUE
"gene_20503",0.981756229145017,3.65612903232832e-08,TRUE
"gene_19523",0.981755308555516,3.65390782114721e-08,TRUE
"gene_5725",0.981754830100973,3.65291949245095e-08,TRUE
"gene_14450",0.981751958580603,3.64527342768984e-08,TRUE
"gene_8043",0.981749669520874,3.6392599626991e-08,TRUE
"gene_368",0.981742422838454,3.61955119472102e-08,TRUE
"gene_19790",0.981736444397926,3.6034350252508e-08,TRUE
"gene_5722",0.981734950554147,3.59967462109068e-08,TRUE
"gene_11540",0.981731247541712,3.58986979558016e-08,TRUE
"gene_12754",0.981729552046774,3.58557330543369e-08,TRUE
"gene_10872",0.981727463190957,3.58020904079968e-08,TRUE
"gene_14596",0.981721446797012,3.56417285926565e-08,TRUE
"gene_9020",0.981719807644032,3.56006143587689e-08,TRUE
"gene_4683",0.981719768894826,3.56006143587689e-08,TRUE
"gene_4768",0.981718429549058,3.55699813173689e-08,TRUE
"gene_14830",0.981715876137128,3.5504223029265e-08,TRUE
"gene_6348",0.981713434373699,3.54416056692842e-08,TRUE
"gene_14972",0.981709010219934,3.53257362588326e-08,TRUE
"gene_4228",0.981705893394216,3.52453278068009e-08,TRUE
"gene_5166",0.981701295960766,3.51254950441128e-08,TRUE
"gene_6168",0.981699038154475,3.50684874778378e-08,TRUE
"gene_3523",0.981692643976224,3.49015221948676e-08,TRUE
"gene_306",0.981691197577911,3.48664190188886e-08,TRUE
"gene_7496",0.981690852292321,3.48605533513729e-08,TRUE
"gene_9485",0.9816893735256,3.48246363483595e-08,TRUE
"gene_17940",0.981686548109099,3.47531273752373e-08,TRUE
"gene_12749",0.981685901617092,3.47393200270389e-08,TRUE
"gene_3482",0.981682096997392,3.46421763545272e-08,TRUE
"gene_11498",0.981679885811342,3.45872185136981e-08,TRUE
"gene_2416",0.981676714024075,3.45071272390351e-08,TRUE
"gene_5012",0.981676050941003,3.44929888188392e-08,TRUE
"gene_15216",0.981675761380711,3.44886546946367e-08,TRUE
"gene_6635",0.981672616497391,3.44095075416504e-08,TRUE
"gene_14241",0.981669064435957,3.43199210847593e-08,TRUE
"gene_17272",0.981662971798146,3.41645138606466e-08,TRUE
"gene_2440",0.981659415131928,3.40754746582608e-08,TRUE
"gene_18020",0.981658885350998,3.40649764911103e-08,TRUE
"gene_964",0.981652995007434,3.39159900465902e-08,TRUE
"gene_6179",0.981650369515268,3.38515781015604e-08,TRUE
"gene_1252",0.981645097641438,3.37194104667785e-08,TRUE
"gene_8964",0.981641571176117,3.36323559894333e-08,TRUE
"gene_13869",0.981639743674131,3.358886705603e-08,TRUE
"gene_2279",0.981637720639472,3.35404542428662e-08,TRUE
"gene_7813",0.981636991904782,3.35250644185968e-08,TRUE
"gene_6422",0.98163433126757,3.34605371048855e-08,TRUE
"gene_7207",0.98163431035763,3.34605371048855e-08,TRUE
"gene_11864",0.981628043173809,3.33074047747783e-08,TRUE
"gene_16051",0.981627054125917,3.32855471613138e-08,TRUE
"gene_9910",0.981623965737995,3.32107128764543e-08,TRUE
"gene_4930",0.981620639206532,3.31300630772534e-08,TRUE
"gene_8840",0.981613442732634,3.29526554930213e-08,TRUE
"gene_15262",0.981611020006793,3.2895221874746e-08,TRUE
"gene_15534",0.981608524499096,3.28360791594648e-08,TRUE
"gene_836",0.981608174033254,3.28304573202714e-08,TRUE
"gene_101",0.981608057121999,3.28304573202714e-08,TRUE
"gene_17697",0.981608007761146,3.28304573202714e-08,TRUE
"gene_20018",0.981605673141837,3.27775188171518e-08,TRUE
"gene_14283",0.981602236715437,3.26952441279515e-08,TRUE
"gene_14506",0.98158997528948,3.23955455190814e-08,TRUE
"gene_17404",0.981586859341922,3.23221283667388e-08,TRUE
"gene_1677",0.981585642070811,3.2295361456451e-08,TRUE
"gene_7274",0.981583003904947,3.22338608576469e-08,TRUE
"gene_7028",0.981579760850465,3.21577277234664e-08,TRUE
"gene_14401",0.981578617172491,3.21328977240317e-08,TRUE
"gene_8465",0.981577078539717,3.20984732575013e-08,TRUE
"gene_997",0.98157013911182,3.1933056074329e-08,TRUE
"gene_77",0.981567192931463,3.18648367557499e-08,TRUE
"gene_1205",0.981563746747011,3.17847213102337e-08,TRUE
"gene_10806",0.981561740945146,3.173944773732e-08,TRUE
"gene_14662",0.98156043632583,3.17110896960271e-08,TRUE
"gene_3475",0.981560230985955,3.17091656569634e-08,TRUE
"gene_11825",0.981557781412534,3.16533586334351e-08,TRUE
"gene_11046",0.981555708458625,3.16066739080847e-08,TRUE
"gene_16045",0.981555487857857,3.1604392297404e-08,TRUE
"gene_8621",0.981553475376631,3.15592300449968e-08,TRUE
"gene_8868",0.981546169783054,3.13880092954646e-08,TRUE
"gene_17108",0.981546003294564,3.1387032539116e-08,TRUE
"gene_6649",0.98154261927033,3.13096500066737e-08,TRUE
"gene_8524",0.981542460073604,3.13088496260354e-08,TRUE
"gene_7598",0.981542032469626,3.13016849099936e-08,TRUE
"gene_12990",0.981540748876191,3.12742383577882e-08,TRUE
"gene_18838",0.981537793086718,3.12072681055811e-08,TRUE
"gene_13403",0.981537658190402,3.12070463820267e-08,TRUE
"gene_6652",0.981537530628309,3.1206998300282e-08,TRUE
"gene_13451",0.981530536818781,3.10451056113517e-08,TRUE
"gene_9894",0.981529734365808,3.10291984482687e-08,TRUE
"gene_6772",0.981529645954302,3.10291984482687e-08,TRUE
"gene_13733",0.981512580381235,3.06347108650791e-08,TRUE
"gene_20295",0.981507187052134,3.05128423188794e-08,TRUE
"gene_19990",0.981503066465431,3.04207569434606e-08,TRUE
"gene_15355",0.981501344023578,3.03840328307546e-08,TRUE
"gene_17984",0.981499246804416,3.03387531090266e-08,TRUE
"gene_8610",0.981494010261078,3.02216982253014e-08,TRUE
"gene_7236",0.98149100148725,3.01558759743816e-08,TRUE
"gene_1056",0.981489764229314,3.01305406808644e-08,TRUE
"gene_13459",0.981481062753139,2.99357995492411e-08,TRUE
"gene_19133",0.981479241107282,2.98974471607554e-08,TRUE
"gene_20001",0.981477481211222,2.98605403555383e-08,TRUE
"gene_19370",0.98147324222179,2.97678484745503e-08,TRUE
"gene_15866",0.981469504778941,2.96867075524953e-08,TRUE
"gene_1271",0.981464408174864,2.95754071616165e-08,TRUE
"gene_12339",0.981462061395645,2.95258215630898e-08,TRUE
"gene_19999",0.981460896247136,2.95026501376069e-08,TRUE
"gene_3484",0.981453918058533,2.9350324495822e-08,TRUE
"gene_7530",0.981451762257797,2.93053611826688e-08,TRUE
"gene_17507",0.981451723487848,2.93053611826688e-08,TRUE
"gene_13809",0.981448238284976,2.92330354585188e-08,TRUE
"gene_17835",0.981447658037525,2.92230121243631e-08,TRUE
"gene_4422",0.98144716933729,2.921501252195e-08,TRUE
"gene_8098",0.981438125693092,2.90189498860424e-08,TRUE
"gene_5233",0.981437639154607,2.90110572217582e-08,TRUE
"gene_17925",0.981436831792544,2.89961430005869e-08,TRUE
"gene_14351",0.98143575003603,2.89752341948738e-08,TRUE
"gene_2153",0.981432471062255,2.89063556625021e-08,TRUE
"gene_18631",0.98142921868502,2.88382273840389e-08,TRUE
"gene_13088",0.981419678418268,2.86340727310595e-08,TRUE
"gene_11704",0.981414306237418,2.85209642627214e-08,TRUE
"gene_19957",0.98141331137148,2.85022841380022e-08,TRUE
"gene_5134",0.981408144995377,2.83941271971992e-08,TRUE
"gene_11000",0.981403246261085,2.82921089283675e-08,TRUE
"gene_3954",0.981400898312055,2.8244750811401e-08,TRUE
"gene_6876",0.981391986374597,2.80582662513797e-08,TRUE
"gene_14745",0.981391021589514,2.80405410459468e-08,TRUE
"gene_2898",0.981387701562908,2.79731182724146e-08,TRUE
"gene_8891",0.981386621198621,2.79530146619709e-08,TRUE
"gene_8227",0.981379414193218,2.78042414402877e-08,TRUE
"gene_7527",0.981373838619002,2.76903109105464e-08,TRUE
"gene_1902",0.981372056346918,2.7655791365561e-08,TRUE
"gene_4082",0.981369920628188,2.76139630009427e-08,TRUE
"gene_16181",0.98136740574233,2.75643264976805e-08,TRUE
"gene_4920",0.98136627193353,2.75434235005465e-08,TRUE
"gene_18833",0.981365967670606,2.75397413129478e-08,TRUE
"gene_3378",0.981360515915205,2.74295024206378e-08,TRUE
"gene_18096",0.981348712185903,2.71893706048348e-08,TRUE
"gene_7671",0.9813486824415,2.71893706048348e-08,TRUE
"gene_10814",0.981348569919165,2.71893706048348e-08,TRUE
"gene_5139",0.981348507240757,2.71893706048348e-08,TRUE
"gene_14614",0.981344745975569,2.71186682317606e-08,TRUE
"gene_361",0.981339661565507,2.70176590220175e-08,TRUE
"gene_19028",0.981338724549249,2.70011918290404e-08,TRUE
"gene_17836",0.981335728880527,2.69429586413764e-08,TRUE
"gene_5762",0.981332299233116,2.6876078501718e-08,TRUE
"gene_5501",0.981326764124553,2.67669355553392e-08,TRUE
"gene_15148",0.98132569227329,2.67479162155695e-08,TRUE
"gene_16035",0.981320687341864,2.66499433553537e-08,TRUE
"gene_11068",0.98131854914081,2.66096594312735e-08,TRUE
"gene_4590",0.981317477031698,2.65907529169492e-08,TRUE
"gene_20371",0.981312202645102,2.64880139420125e-08,TRUE
"gene_3219",0.981311564027954,2.64778287290288e-08,TRUE
"gene_10794",0.981305593399475,2.63617419851675e-08,TRUE
"gene_14982",0.981304150167844,2.63356717473814e-08,TRUE
"gene_6015",0.981294349308443,2.61448556083829e-08,TRUE
"gene_8448",0.981292344218196,2.61079830973147e-08,TRUE
"gene_5670",0.981288684843544,2.60387737938572e-08,TRUE
"gene_669",0.981283563616076,2.59412466468257e-08,TRUE
"gene_1549",0.981282260328994,2.59183377890011e-08,TRUE
"gene_17400",0.981273101512561,2.57430874879672e-08,TRUE
"gene_2970",0.981272129567318,2.57267640793032e-08,TRUE
"gene_9109",0.981271488486003,2.5716841769546e-08,TRUE
"gene_5376",0.981267982952344,2.56516800649632e-08,TRUE
"gene_9461",0.981265915387914,2.56143349584774e-08,TRUE
"gene_4623",0.981263428464279,2.55689941905473e-08,TRUE
"gene_5891",0.981259803284344,2.55019336903143e-08,TRUE
"gene_5288",0.981259458721465,2.54977797765827e-08,TRUE
"gene_11550",0.981252212969342,2.53618912484669e-08,TRUE
"gene_868",0.981251485838489,2.53504814248756e-08,TRUE
"gene_10587",0.981245972817763,2.52482226378075e-08,TRUE
"gene_7921",0.981242100525082,2.51773727096904e-08,TRUE
"gene_19698",0.981241387003892,2.51663079210562e-08,TRUE
"gene_12768",0.981240958280157,2.51606248121166e-08,TRUE
"gene_10188",0.981229365418581,2.4945134843843e-08,TRUE
"gene_19335",0.981226488058121,2.48937428619477e-08,TRUE
"gene_11757",0.981226245884072,2.48916081946408e-08,TRUE
"gene_15691",0.981221777822935,2.48107171560934e-08,TRUE
"gene_1110",0.981221186927963,2.48021039068349e-08,TRUE
"gene_2904",0.981220621225087,2.479396246422e-08,TRUE
"gene_17834",0.981219453423701,2.47746359239372e-08,TRUE
"gene_3683",0.981219324424333,2.47746160063179e-08,TRUE
"gene_6543",0.981217195836523,2.47374780930635e-08,TRUE
"gene_13692",0.981211465442711,2.46337890459099e-08,TRUE
"gene_13936",0.981211059627256,2.46286590145971e-08,TRUE
"gene_4872",0.981206384076029,2.45448454634943e-08,TRUE
"gene_7031",0.981204253415361,2.450803054589e-08,TRUE
"gene_12946",0.981201260985227,2.44554739106148e-08,TRUE
"gene_1439",0.981193589814183,2.43176315770151e-08,TRUE
"gene_4088",0.981190532142223,2.4264315690175e-08,TRUE
"gene_7042",0.981187107393145,2.4204465458876e-08,TRUE
"gene_1671",0.981184041274111,2.41512564627367e-08,TRUE
"gene_11827",0.98118311530974,2.41368293222673e-08,TRUE
"gene_1008",0.981183100943463,2.41368293222673e-08,TRUE
"gene_12103",0.981180861340884,2.41007447885272e-08,TRUE
"gene_6121",0.981180654025341,2.40993177103046e-08,TRUE
"gene_20242",0.981176508707286,2.40269259429282e-08,TRUE
"gene_14940",0.981175654655208,2.40138712138014e-08,TRUE
"gene_15114",0.981171764675213,2.39463258286923e-08,TRUE
"gene_16259",0.981161454263225,2.37644857531933e-08,TRUE
"gene_8698",0.981159214535065,2.37269602274783e-08,TRUE
"gene_19595",0.98115719469369,2.36933957437901e-08,TRUE
"gene_9644",0.981156792383188,2.36885397600446e-08,TRUE
"gene_10796",0.981153862250049,2.36389240649568e-08,TRUE
"gene_7403",0.981148381312731,2.35444370477037e-08,TRUE
"gene_15416",0.981148197622347,2.35434649300111e-08,TRUE
"gene_8931",0.981147131861422,2.35269611568811e-08,TRUE
"gene_11721",0.981147043442874,2.35269611568811e-08,TRUE
"gene_17964",0.981140429353121,2.34137912600038e-08,TRUE
"gene_17932",0.981139855420667,2.34059928058068e-08,TRUE
"gene_11385",0.981134478479422,2.3314292907045e-08,TRUE
"gene_1610",0.981129615254728,2.32318906726504e-08,TRUE
"gene_11395",0.981122432422667,2.31096805076382e-08,TRUE
"gene_638",0.981119215644995,2.30563922167784e-08,TRUE
"gene_4478",0.981114642096055,2.29799165250042e-08,TRUE
"gene_15667",0.981103188694784,2.27862617836343e-08,TRUE
"gene_1069",0.981100142107778,2.27366432011663e-08,TRUE
"gene_14176",0.981089933562344,2.25660957935794e-08,TRUE
"gene_61",0.981089080195233,2.25538893679663e-08,TRUE
"gene_6744",0.981085027795564,2.24879028699636e-08,TRUE
"gene_11729",0.981084537321855,2.24818326932171e-08,TRUE
"gene_9070",0.981083250377222,2.24624013581535e-08,TRUE
"gene_10838",0.981076775631466,2.23562280660775e-08,TRUE
"gene_19785",0.981076577483021,2.23550742478017e-08,TRUE
"gene_13756",0.981072517626014,2.22895724730904e-08,TRUE
"gene_6178",0.98106839348177,2.22232049592421e-08,TRUE
"gene_10268",0.981068145284013,2.22212293983414e-08,TRUE
"gene_3261",0.981066579643663,2.21974178945657e-08,TRUE
"gene_3063",0.981059229485412,2.20781273272405e-08,TRUE
"gene_10620",0.981047097515162,2.1881318334293e-08,TRUE
"gene_11974",0.981032200473716,2.16416767779007e-08,TRUE
"gene_9402",0.981031931261496,2.16394193779184e-08,TRUE
"gene_13827",0.981027666473514,2.15728105628281e-08,TRUE
"gene_20045",0.981027358424236,2.15699369011094e-08,TRUE
"gene_6437",0.981017650744908,2.14165031709257e-08,TRUE
"gene_6456",0.981012657045164,2.13390186564095e-08,TRUE
"gene_16178",0.981009732789342,2.12946315811482e-08,TRUE
"gene_6424",0.981004298118579,2.12106393856805e-08,TRUE
"gene_6660",0.981003354629838,2.11977827744254e-08,TRUE
"gene_13093",0.98100135111493,2.11682148998016e-08,TRUE
"gene_7723",0.980997414331351,2.11082768968031e-08,TRUE
"gene_6141",0.980997036113208,2.11043683491706e-08,TRUE
"gene_10000",0.980996408418356,2.10965409737553e-08,TRUE
"gene_8997",0.980987681530117,2.09619216443386e-08,TRUE
"gene_18781",0.980982377296285,2.08813279407544e-08,TRUE
"gene_18880",0.980981242676518,2.08657134414116e-08,TRUE
"gene_12156",0.980980851682875,2.08616553265728e-08,TRUE
"gene_4194",0.980980054884906,2.08512991223413e-08,TRUE
"gene_20029",0.980974291626923,2.07640564574348e-08,TRUE
"gene_12937",0.980974184254863,2.07640564574348e-08,TRUE
"gene_15983",0.980969166805912,2.06890174029488e-08,TRUE
"gene_5205",0.980964425494406,2.06181536401675e-08,TRUE
"gene_7931",0.980963640205511,2.06081019102714e-08,TRUE
"gene_14707",0.980963624561523,2.06081019102714e-08,TRUE
"gene_15663",0.980962754327599,2.05985040514062e-08,TRUE
"gene_1708",0.980960842759084,2.05712205149603e-08,TRUE
"gene_10440",0.980959664432609,2.05551832351599e-08,TRUE
"gene_11629",0.980958941349242,2.05461155922127e-08,TRUE
"gene_9783",0.98095672529335,2.05142589274163e-08,TRUE
"gene_15835",0.980952275463112,2.04484550466096e-08,TRUE
"gene_3768",0.980950983893051,2.0430798311327e-08,TRUE
"gene_5475",0.980950179075395,2.04205480160204e-08,TRUE
"gene_16323",0.980946563082472,2.036768291806e-08,TRUE
"gene_8463",0.980943500481116,2.03233209966081e-08,TRUE
"gene_11344",0.98093432854762,2.01871743819148e-08,TRUE
"gene_6011",0.980933066594018,2.01701988868657e-08,TRUE
"gene_20222",0.980929160450512,2.01136735576836e-08,TRUE
"gene_15545",0.980926241737594,2.00720361351586e-08,TRUE
"gene_8836",0.980922396874778,2.0016709848952e-08,TRUE
"gene_11453",0.98091951089094,1.99757682568156e-08,TRUE
"gene_11730",0.980916504114222,1.9933125629538e-08,TRUE
"gene_8701",0.980912462383954,1.98752932263006e-08,TRUE
"gene_2103",0.980893098949391,1.95934573095242e-08,TRUE
"gene_17520",0.980891433215337,1.95711389015472e-08,TRUE
"gene_8426",0.980890430591611,1.95584717743198e-08,TRUE
"gene_18192",0.980889218952043,1.95427813281667e-08,TRUE
"gene_4786",0.980889215969261,1.95427813281667e-08,TRUE
"gene_6439",0.980886492370006,1.9507048997111e-08,TRUE
"gene_5657",0.980884610605949,1.94817111413766e-08,TRUE
"gene_8826",0.980883594841273,1.9468915977896e-08,TRUE
"gene_12216",0.980881582179575,1.9441741847427e-08,TRUE
"gene_5338",0.98087907515378,1.94074870668041e-08,TRUE
"gene_15489",0.980878028340835,1.93942968784687e-08,TRUE
"gene_20529",0.980870164503479,1.92833437420505e-08,TRUE
"gene_17833",0.980869411898265,1.92744484127574e-08,TRUE
"gene_19920",0.980866399530572,1.92332919171607e-08,TRUE
"gene_18986",0.980865112042086,1.92167959567559e-08,TRUE
"gene_18642",0.980862714358393,1.9184512295368e-08,TRUE
"gene_7174",0.980861350857265,1.91669800875574e-08,TRUE
"gene_19186",0.980860842071982,1.91616066579981e-08,TRUE
"gene_13072",0.980860277249292,1.91554389718895e-08,TRUE
"gene_14741",0.980857728988337,1.91211290023314e-08,TRUE
"gene_9081",0.980848034115358,1.89860200683049e-08,TRUE
"gene_2992",0.980846255068591,1.89628366854379e-08,TRUE
"gene_13405",0.980831705140372,1.87612775272875e-08,TRUE
"gene_5449",0.980826488458757,1.86907189006552e-08,TRUE
"gene_8060",0.980823669501885,1.86535378869815e-08,TRUE
"gene_5488",0.980819220123336,1.85939664719341e-08,TRUE
"gene_11318",0.980818121198579,1.85806413035233e-08,TRUE
"gene_11104",0.980816002822975,1.8553313305673e-08,TRUE
"gene_16535",0.980815852280415,1.85530451445707e-08,TRUE
"gene_14722",0.98081043283245,1.84805304977543e-08,TRUE
"gene_11617",0.980807383827155,1.84406463984726e-08,TRUE
"gene_19063",0.980806257259214,1.84270602764648e-08,TRUE
"gene_6516",0.980793973112007,1.82620347629564e-08,TRUE
"gene_19029",0.980793796796082,1.82614247160005e-08,TRUE
"gene_11152",0.980788029622642,1.81854202698186e-08,TRUE
"gene_9654",0.980787363419162,1.81782229773e-08,TRUE
"gene_10570",0.980783700734228,1.81307873280198e-08,TRUE
"gene_18224",0.980782047058275,1.81103776671821e-08,TRUE
"gene_13003",0.98077187018026,1.79763035283234e-08,TRUE
"gene_13575",0.980763937560806,1.78728969031019e-08,TRUE
"gene_2622",0.980759338833928,1.78139612521022e-08,TRUE
"gene_499",0.980757786399757,1.7795256949675e-08,TRUE
"gene_3580",0.98075615101089,1.77754833492664e-08,TRUE
"gene_13764",0.980754708344976,1.77582626193664e-08,TRUE
"gene_14801",0.980748397411803,1.76773387249432e-08,TRUE
"gene_97",0.980748078299119,1.76748880276885e-08,TRUE
"gene_1448",0.98074787490352,1.76739492840212e-08,TRUE
"gene_15643",0.980747373249719,1.76691156625623e-08,TRUE
"gene_13249",0.980746736289863,1.76625174022378e-08,TRUE
"gene_9166",0.980743988344455,1.76284006399228e-08,TRUE
"gene_8943",0.980743536530353,1.76242298174173e-08,TRUE
"gene_13660",0.980735502863222,1.75216313551548e-08,TRUE
"gene_15326",0.980727806892908,1.74240010111958e-08,TRUE
"gene_12228",0.980727462689738,1.74212664926611e-08,TRUE
"gene_9541",0.980727197370175,1.74195474735499e-08,TRUE
"gene_13863",0.980720422300657,1.73342947979287e-08,TRUE
"gene_19292",0.980713512256177,1.72477585749101e-08,TRUE
"gene_18009",0.980705051306309,1.71420389968935e-08,TRUE
"gene_16077",0.980700410539291,1.70850905374218e-08,TRUE
"gene_20083",0.980697563484824,1.70508926298065e-08,TRUE
"gene_15693",0.980695072055633,1.7021232182626e-08,TRUE
"gene_7413",0.980693300107857,1.70006480369468e-08,TRUE
"gene_4782",0.980692662627053,1.69943083163595e-08,TRUE
"gene_18201",0.980689999842532,1.69626069649493e-08,TRUE
"gene_9964",0.980682185222432,1.68667503288483e-08,TRUE
"gene_8094",0.980679004862483,1.68288728235426e-08,TRUE
"gene_13216",0.980675090219305,1.6781994965882e-08,TRUE
"gene_11179",0.980674177015629,1.67723315574659e-08,TRUE
"gene_19492",0.980665115861234,1.66622785341434e-08,TRUE
"gene_10056",0.980662807238056,1.6635567237897e-08,TRUE
"gene_245",0.980661424089623,1.66202346089602e-08,TRUE
"gene_10185",0.980659225802682,1.65949436963917e-08,TRUE
"gene_2511",0.980654345796235,1.65369782056336e-08,TRUE
"gene_8488",0.980653255462663,1.65253066691067e-08,TRUE
"gene_19102",0.980653185968316,1.65253066691067e-08,TRUE
"gene_3714",0.980653023108473,1.65253066691067e-08,TRUE
"gene_3300",0.980650487410161,1.64964574134286e-08,TRUE
"gene_10217",0.980646020709246,1.64438588512389e-08,TRUE
"gene_5048",0.980644800287843,1.64306823881215e-08,TRUE
"gene_6173",0.980628708933424,1.62386792636552e-08,TRUE
"gene_19601",0.980625813573237,1.62056766440361e-08,TRUE
"gene_15378",0.980624760682676,1.61946979121009e-08,TRUE
"gene_2606",0.980623960102775,1.61867338175048e-08,TRUE
"gene_188",0.980621176358437,1.61551696318898e-08,TRUE
"gene_15868",0.980617557169381,1.61137571037407e-08,TRUE
"gene_5413",0.980612397158054,1.6054238666012e-08,TRUE
"gene_18679",0.980606321857803,1.59841802063374e-08,TRUE
"gene_9983",0.980605480098805,1.59758415785065e-08,TRUE
"gene_8245",0.980604860784213,1.59701214901504e-08,TRUE
"gene_12239",0.980603284277121,1.59531638603668e-08,TRUE
"gene_14247",0.980601939577078,1.59389435035318e-08,TRUE
"gene_8591",0.980600310386931,1.5921403790365e-08,TRUE
"gene_11094",0.980594291229583,1.58526066060489e-08,TRUE
"gene_5565",0.980594130211789,1.58522770054072e-08,TRUE
"gene_19682",0.9805917099933,1.58256270147855e-08,TRUE
"gene_13018",0.980591211000655,1.58213649026626e-08,TRUE
"gene_1381",0.980589135535591,1.57987750589216e-08,TRUE
"gene_7004",0.980585290661425,1.57557037748241e-08,TRUE
"gene_5463",0.980583651273617,1.57382582723578e-08,TRUE
"gene_18932",0.980581542121295,1.57154037615338e-08,TRUE
"gene_11074",0.98057900061421,1.56875963997582e-08,TRUE
"gene_14081",0.980578966778871,1.56875963997582e-08,TRUE
"gene_7227",0.980577350010088,1.56716327723328e-08,TRUE
"gene_4792",0.980577293859695,1.56716327723328e-08,TRUE
"gene_3021",0.980576085093993,1.5660126754071e-08,TRUE
