"Gene","F_statistic","p_value","variance","rejected"
"gene_6505",10.5355107454652,3.08597924766564e-08,0.603921843727748,TRUE
"gene_19369",59.8588591545466,1.45353979884912e-43,0.603906362642298,TRUE
"gene_701",62.358141448996,3.49159332089947e-45,0.603850797563598,TRUE
"gene_1020",76.2800886064878,6.17797799272559e-54,0.603834004737273,TRUE
"gene_7187",34.9457916237075,1.48618305517702e-26,0.603606343877099,TRUE
"gene_16228",130.549271354108,2.66157783694902e-84,0.60350658503913,TRUE
"gene_766",36.4985656319546,1.15480636852363e-27,0.603472513627427,TRUE
"gene_14224",51.7492664960578,3.30649225561988e-38,0.603358490226385,TRUE
"gene_1194",65.7379069631901,2.37731960181128e-47,0.603308814498825,TRUE
"gene_19386",68.0500484588228,8.13967184888378e-49,0.602945213795274,TRUE
"gene_19199",6.15840913357797,7.65867600666389e-05,0.602807289717421,TRUE
"gene_8573",118.889563178909,3.21938851072879e-78,0.602639748222636,TRUE
"gene_2698",43.9004775559166,7.3587258321642e-33,0.602622863865995,TRUE
"gene_690",22.6733201331488,1.51679733030486e-17,0.602315307859516,TRUE
"gene_14636",141.889517671914,5.11291475781812e-90,0.602037438678817,TRUE
"gene_20333",164.519143822889,6.86522716157009e-101,0.601929210190164,TRUE
"gene_4859",19.4169067938204,4.4001071064618e-15,0.601772910852229,TRUE
"gene_3673",36.0597581767241,2.36880343866881e-27,0.601734789149308,TRUE
"gene_4337",34.7241899927709,2.13976734689417e-26,0.601726646444971,TRUE
"gene_14289",10.8938560092735,1.62518088581082e-08,0.601705855463192,TRUE
"gene_6717",196.452566558721,4.04305510570825e-115,0.601634932500559,TRUE
"gene_13369",49.5429796064325,1.0181468549863e-36,0.601533684242925,TRUE
"gene_11399",83.1784903555681,4.13277431190572e-58,0.601311931119295,TRUE
"gene_8708",33.0491371526371,3.42343936072481e-25,0.601251954390843,TRUE
"gene_12428",6.87783317592926,2.13623256425454e-05,0.601204825627575,TRUE
"gene_17507",101.638347805724,8.31680928614476e-69,0.601052818474925,TRUE
"gene_14700",82.8299552321675,6.67478049166068e-58,0.60097890211169,TRUE
"gene_15238",7.87464227333325,3.60782164472407e-06,0.60097313570337,TRUE
"gene_8296",195.983509579894,6.39691636938398e-115,0.600962461819676,TRUE
"gene_15557",128.344501142669,3.62340225740207e-83,0.600884607609825,TRUE
"gene_10620",251.023094958475,5.47912944661945e-137,0.600455916875227,TRUE
"gene_1744",29.7505644799168,8.58707162061111e-23,0.600172289827982,TRUE
"gene_5089",84.818164669935,4.34785516047083e-59,0.600136396765226,TRUE
"gene_15191",113.370487005619,2.9182934045572e-75,0.600041962521279,TRUE
"gene_2478",10.784375593205,1.97669033542465e-08,0.600028650498826,TRUE
"gene_5239",61.5884241517576,1.09670174543782e-44,0.599703254771002,TRUE
"gene_2031",18.360159841739,2.81144402288812e-14,0.599618249437946,TRUE
"gene_10864",46.4151794354456,1.37016725688526e-34,0.599580948895119,TRUE
"gene_8110",14.3799760718533,3.21993214994347e-11,0.599315240370968,TRUE
"gene_17232",10.6215009799284,2.64692796280647e-08,0.599300139445351,TRUE
"gene_15333",236.889885445391,1.43429348931622e-131,0.59924625951565,TRUE
"gene_14637",145.585806631636,7.72158450319988e-92,0.59900432926933,TRUE
"gene_16262",170.531039564541,1.16681103951843e-103,0.598906318440196,TRUE
"gene_18988",52.6015926262435,8.88205235442243e-39,0.598867840133101,TRUE
"gene_18119",6.83198609615568,2.3169923630729e-05,0.598690575889947,TRUE
"gene_11486",80.8135103339815,1.07815738974044e-56,0.598644864399547,TRUE
"gene_18674",29.3227053787662,1.76521495129649e-22,0.598641464375001,TRUE
"gene_5996",80.7455832981148,1.18383890703289e-56,0.598586250218689,TRUE
"gene_17326",16.8680000304635,3.89646663164745e-13,0.598497585767249,TRUE
"gene_5252",16.379800566824,9.2560429015037e-13,0.598331436820288,TRUE
"gene_20422",7.74308439212273,4.56472654739669e-06,0.598245917925792,TRUE
"gene_7649",536.95017297704,1.40909956224568e-220,0.597971967016284,TRUE
"gene_10242",114.559697039089,6.69430702417187e-76,0.597784143945261,TRUE
"gene_7123",340.368517991089,1.04109811272004e-167,0.597652988379363,TRUE
"gene_10106",186.139691901368,1.18293995080631e-110,0.597540298190583,TRUE
"gene_13499",224.723739595591,8.82253861783712e-127,0.597262735314524,TRUE
"gene_7341",4.75854550018975,0.000900804185508312,0.597166721384459,TRUE
"gene_13483",27.5371810984444,3.62210636275085e-21,0.597024940998129,TRUE
"gene_10030",33.8028155568124,9.80283820167405e-26,0.597008143070089,TRUE
"gene_8863",90.0590802111508,3.55912894126948e-62,0.596921353928744,TRUE
"gene_5069",2.96408677943794,0.0193696080422758,0.596875363609154,TRUE
"gene_19768",82.6339858103525,8.73097830446206e-58,0.596723768001902,TRUE
"gene_3678",12.5999015674409,7.68124322280528e-10,0.596700081410874,TRUE
"gene_13448",2.94982024102041,0.0198310206074644,0.596618893248742,TRUE
"gene_12147",12.1009167971357,1.87320547729727e-09,0.596595121423027,TRUE
"gene_14977",146.095481726202,4.36063363158892e-92,0.596455054266646,TRUE
"gene_4724",68.0979059393654,7.59423247369771e-49,0.596171173318192,TRUE
"gene_19019",193.364435055808,8.50535518195491e-114,0.596046083869075,TRUE
"gene_2465",80.6262132685812,1.40038000904844e-56,0.596034369424292,TRUE
"gene_2125",22.3357541654456,2.72317100442348e-17,0.595964284016375,TRUE
"gene_15689",40.1833981190991,2.877081935348e-30,0.595823411518294,TRUE
"gene_19839",48.1039378268283,9.6271374555657e-36,0.595796420206814,TRUE
"gene_12790",5.26471567422654,0.000371173318251517,0.595736689248496,TRUE
"gene_10469",28.7942535739771,4.3079555123684e-22,0.595615689540734,TRUE
"gene_5871",103.90556690336,4.50481630334971e-70,0.595579117026626,TRUE
"gene_13366",153.352180483986,1.30675352647295e-95,0.595480976009736,TRUE
"gene_2259",32.7397813159581,5.72935763473216e-25,0.595377844185425,TRUE
"gene_2736",15.3090743190821,6.19121767915524e-12,0.595114128415332,TRUE
"gene_4530",4.5418984829997,0.0013145493704232,0.595052539688218,TRUE
"gene_3356",70.4176993207579,2.64903140762536e-50,0.59492791645671,TRUE
"gene_13646",63.7376675117879,4.52837057971554e-46,0.59487384462039,TRUE
"gene_15260",94.5679476068536,8.72621335647354e-65,0.594849696857857,TRUE
"gene_10947",59.8279024945914,1.52314314153374e-43,0.594777613045234,TRUE
"gene_16970",54.7349550083097,3.38124518324877e-40,0.594534496681756,TRUE
"gene_10650",104.286042271214,2.76271832414547e-70,0.594427561248335,TRUE
"gene_20059",26.4442790295437,2.32391864469681e-20,0.594009439672135,TRUE
"gene_20449",30.2632566261361,3.61940983850447e-23,0.593858489361029,TRUE
"gene_19711",40.4723650509293,1.80199532440821e-30,0.593793596705577,TRUE
"gene_10613",32.454939884754,9.21413463712258e-25,0.593780695210425,TRUE
"gene_11185",7.41230448978805,8.24440239952581e-06,0.593558464150828,TRUE
"gene_11405",137.017932448385,1.38404427323166e-87,0.593523093812223,TRUE
"gene_1089",22.5666674428054,1.82324504684932e-17,0.593289213031132,TRUE
"gene_12215",73.5391367794407,3.01910671642144e-52,0.593218821057266,TRUE
"gene_9878",264.210786752006,7.12126040841688e-142,0.593202406082993,TRUE
"gene_5157",307.824907734618,3.96903289268279e-157,0.592951456973482,TRUE
"gene_11902",27.3384700432389,5.08027104987901e-21,0.592948605665351,TRUE
"gene_4139",9.76538466139455,1.22503203583342e-07,0.592862980173427,TRUE
"gene_16973",101.178539290157,1.51377553222258e-68,0.592736751160659,TRUE
"gene_6422",103.037449179083,1.36882744731178e-69,0.592712398748568,TRUE
"gene_8650",128.51553655094,2.95610720961641e-83,0.592609624068136,TRUE
"gene_4153",16.0410509541584,1.6872842039946e-12,0.592562001468889,TRUE
"gene_9568",6.28863709682087,6.07943435506923e-05,0.592491658923507,TRUE
"gene_10640",123.954606349666,6.90196301350635e-81,0.592234621061722,TRUE
"gene_13342",99.9599501167422,7.35690076413029e-68,0.59191002215525,TRUE
"gene_6326",14.4612641385977,2.78796289934107e-11,0.59177294660468,TRUE
"gene_9749",93.8685464209507,2.20710191860841e-64,0.591324008897411,TRUE
"gene_11203",25.0513346229033,2.51773340825171e-19,0.59131481172077,TRUE
"gene_576",62.25272231411,4.08358936164295e-45,0.59127783345083,TRUE
"gene_15700",53.1477543381642,3.84189194675744e-39,0.591046006757422,TRUE
"gene_4097",108.339811442202,1.59149840430325e-72,0.591044809248387,TRUE
"gene_13202",600.596491512089,1.03931448834935e-234,0.590983067200539,TRUE
"gene_18685",13.6779909455514,1.12472349436872e-10,0.590874105866342,TRUE
"gene_19527",54.6235241596004,4.0070876173451e-40,0.590740221877085,TRUE
"gene_19289",190.206917173475,1.95889527240277e-112,0.590533827129248,TRUE
"gene_17327",36.4265104317469,1.2989710205979e-27,0.590507545780953,TRUE
"gene_12957",148.994859487439,1.66738238113194e-93,0.590284025881973,TRUE
"gene_11090",110.807549525736,7.16283876694863e-74,0.590207778306624,TRUE
"gene_9113",25.7814226180762,7.21711031036872e-20,0.590137300624273,TRUE
"gene_17516",45.8757167400026,3.20964158235092e-34,0.589933561243539,TRUE
"gene_10430",26.5273712921617,2.01565593059592e-20,0.589779303593473,TRUE
"gene_139",26.724776116321,1.44016004059955e-20,0.589497906722715,TRUE
"gene_4112",54.8953399352958,2.64600976056694e-40,0.589378175526369,TRUE
"gene_1851",26.6942236302834,1.51733260688291e-20,0.5890785323205,TRUE
"gene_15285",51.8748618728991,2.71995286715444e-38,0.588993192456125,TRUE
"gene_4439",212.876706406961,5.41996188820088e-122,0.588971772685134,TRUE
"gene_12801",258.299859845278,1.05767608792896e-139,0.588820392639252,TRUE
"gene_15304",108.995344762615,6.96931016045985e-73,0.588817500937732,TRUE
"gene_3754",411.105152844198,1.20448467826262e-188,0.588693953129401,TRUE
"gene_15320",92.6321771287738,1.13790328559607e-63,0.587951699187482,TRUE
"gene_14766",41.2468177961475,5.17738235819625e-31,0.587945196634466,TRUE
"gene_2813",41.488171452233,3.50362558745671e-31,0.587905906019239,TRUE
"gene_19103",81.8717348235534,2.49519494099775e-57,0.587841550244792,TRUE
"gene_14055",174.70199674931,1.51009704531185e-105,0.587687303365022,TRUE
"gene_9846",147.760360621191,6.68998969087704e-93,0.587481583459728,TRUE
"gene_11186",70.4201090506267,2.64099073340511e-50,0.587439317483731,TRUE
"gene_17854",52.6515590539803,8.23250151556815e-39,0.58736572263506,TRUE
"gene_18738",86.3546787353018,5.36860933736348e-60,0.587343097515886,TRUE
"gene_17355",12.8932384154398,4.55151071224842e-10,0.587158816736898,TRUE
"gene_15341",185.86466591821,1.56056259444877e-110,0.587144954311042,TRUE
"gene_8971",26.1184279905694,4.0574578874128e-20,0.587008151486506,TRUE
"gene_13318",90.1473156415735,3.16214888433437e-62,0.586998964577049,TRUE
"gene_8128",21.3536034903656,1.50074908747156e-16,0.586943925571758,TRUE
"gene_12038",9.04513864221969,4.44717624168521e-07,0.58693323779019,TRUE
"gene_19351",6.50663784913928,4.12699115223153e-05,0.586926764497565,TRUE
"gene_11447",27.0032643602903,8.96193894030593e-21,0.586671477871457,TRUE
"gene_16231",82.077705210096,1.88100140939498e-57,0.58644252514981,TRUE
"gene_20421",19.3369036415634,5.06715242409762e-15,0.58636861468295,TRUE
"gene_9735",19.5435893759395,3.52407367258991e-15,0.586306781305105,TRUE
"gene_20359",52.3562418231299,1.29471134007051e-38,0.586278285205695,TRUE
"gene_15229",53.2751132164485,3.16197341236049e-39,0.58625806347801,TRUE
"gene_8864",70.5318480848264,2.25014993060091e-50,0.586235847045062,TRUE
"gene_17086",40.8340526810885,1.00517574024907e-30,0.586018717920792,TRUE
"gene_13263",223.052014882058,4.10952848619494e-126,0.586000972735449,TRUE
"gene_19847",18.0974607847137,4.45924674335661e-14,0.585898446557851,TRUE
"gene_18159",197.320605304266,1.71599604676188e-115,0.585830880623206,TRUE
"gene_20146",9.37980874312124,2.44148147229961e-07,0.585745284343198,TRUE
"gene_3767",147.389355332765,1.01520059351415e-92,0.585741790167006,TRUE
"gene_9662",112.534221976245,8.23800111809974e-75,0.58512000870344,TRUE
"gene_13888",69.9213769376377,5.41983805313028e-50,0.585118020198783,TRUE
"gene_83",245.564457139564,6.55446707963132e-135,0.585117611397179,TRUE
"gene_7867",57.6195637976042,4.20952218795084e-42,0.584828640457379,TRUE
"gene_3001",26.9468690389351,9.85685464929944e-21,0.584762289475516,TRUE
"gene_11701",22.1000264657252,4.10171981508205e-17,0.584623344003271,TRUE
"gene_18603",9.71223422618899,1.34675605405381e-07,0.584604748483662,TRUE
"gene_19955",15.187846927891,7.68059329541131e-12,0.584486633214382,TRUE
"gene_14640",33.4783238964204,1.67600632740447e-25,0.584464041459306,TRUE
"gene_8353",160.510508832433,5.22619238357965e-99,0.584382782084727,TRUE
"gene_17219",16.6984905291778,5.26030277418851e-13,0.584230828559826,TRUE
"gene_2992",306.244621395922,1.34833290499322e-156,0.584112107152097,TRUE
"gene_1606",132.239161458505,3.64339845249334e-85,0.583978466315571,TRUE
"gene_15282",60.0172436447016,1.14639090595633e-43,0.583922941035338,TRUE
"gene_562",112.99967316317,4.61730198565894e-75,0.583856974208393,TRUE
"gene_3247",246.116445625491,4.04346092085478e-135,0.583731217058662,TRUE
"gene_1160",22.0594492284059,4.40145970450569e-17,0.583731171510598,TRUE
"gene_4525",83.0610544488311,4.85990227113959e-58,0.583714106651176,TRUE
"gene_19268",47.3294919806384,3.24691913381841e-35,0.583705408449472,TRUE
"gene_15217",17.5060882754768,1.26339253774187e-13,0.583571330419813,TRUE
"gene_20073",27.1419784372138,7.08928115361419e-21,0.583536052949337,TRUE
"gene_9909",22.5908198530614,1.74884153147008e-17,0.583523282919138,TRUE
"gene_8962",69.3880704197961,1.16913590602783e-49,0.583455167720499,TRUE
"gene_17345",32.3607218757657,1.07684625765629e-24,0.583295152125562,TRUE
"gene_4044",87.0277269754226,2.15174923084997e-60,0.583288859659239,TRUE
"gene_20418",159.175169509358,2.20907844551454e-98,0.583105951838855,TRUE
"gene_15957",108.917336228379,7.68959538542246e-73,0.583045231235165,TRUE
"gene_10019",59.7926356905323,1.605229663118e-43,0.583037236674631,TRUE
"gene_1885",135.894686984415,5.06742644873701e-87,0.583007971218341,TRUE
"gene_18875",206.028826096626,3.70463825291509e-119,0.582643261769265,TRUE
"gene_9280",3.77149990881334,0.00496898643198591,0.582509108083694,TRUE
"gene_1181",29.4471445079337,1.43091712580631e-22,0.58247736751452,TRUE
"gene_14328",51.453313419824,5.22125392206553e-38,0.582391696161571,TRUE
"gene_13406",37.7022245025966,1.61924956596005e-28,0.582133244076534,TRUE
"gene_6432",282.628602622425,1.81729910585724e-148,0.582083215209399,TRUE
"gene_2311",3.90773407933945,0.00393361415817565,0.582061288558735,TRUE
"gene_13401",32.203022390644,1.40052115234427e-24,0.581819319891975,TRUE
"gene_12184",34.8691502908137,1.6854207539547e-26,0.581787573600701,TRUE
"gene_13764",24.1705632844691,1.14665037886565e-18,0.581646020760207,TRUE
"gene_7700",5.99032541589696,0.000103189446269678,0.581638353460164,TRUE
"gene_11710",16.6400333101345,5.83271344701354e-13,0.581605100455604,TRUE
"gene_17039",92.0054726836703,2.62426974804804e-63,0.58150372508321,TRUE
"gene_3591",73.8928848681021,1.82194865434291e-52,0.581453135511182,TRUE
"gene_15316",31.1903110454386,7.61889960126324e-24,0.581450721601108,TRUE
"gene_5705",64.1511486666488,2.45411075599501e-46,0.581309149901659,TRUE
"gene_2603",77.448248862265,1.1908186439415e-54,0.581253559286168,TRUE
"gene_5370",52.6231262702355,8.5991190235028e-39,0.580990841298264,TRUE
"gene_3082",43.2393409938979,2.10800935990952e-32,0.580777992782282,TRUE
"gene_17278",28.8825256016033,3.70781817638255e-22,0.58065978116848,TRUE
"gene_8700",37.5053616615389,2.2344248033611e-28,0.580409073852609,TRUE
"gene_15877",21.9185495856572,5.62355998165258e-17,0.580362175471751,TRUE
"gene_13382",178.220644215412,3.89681340078959e-107,0.580153567735911,TRUE
"gene_16275",19.1494929022279,7.03256723522189e-15,0.579930517835631,TRUE
"gene_6478",11.6701247092415,4.04520385024162e-09,0.579864385132654,TRUE
"gene_7614",80.0702402365179,3.04367502755604e-56,0.579807805395899,TRUE
"gene_141",370.692838930084,5.45392923111816e-177,0.579802313667592,TRUE
"gene_2273",4.1464296107103,0.00260953511113685,0.579795865822688,TRUE
"gene_12893",348.923679273021,2.22978788723175e-170,0.579660472089775,TRUE
"gene_16519",36.3316109814096,1.51723415457636e-27,0.579645245623918,TRUE
"gene_7890",30.0747993490912,4.96839280159556e-23,0.579507828261785,TRUE
"gene_13289",20.611583619204,5.45266250347738e-16,0.579387103873475,TRUE
"gene_10899",9.40793988844618,2.32210893553097e-07,0.579372503078487,TRUE
"gene_4601",7.72438392167248,4.71917736135089e-06,0.579324230003213,TRUE
"gene_10330",274.290262752583,1.61903802291491e-145,0.579301976307828,TRUE
"gene_627",47.1761470983016,4.13655197564776e-35,0.579292375771926,TRUE
"gene_5331",32.9676422147505,3.9242283023451e-25,0.579225344690976,TRUE
"gene_6471",7.37247393396266,8.84899712543031e-06,0.579222529568263,TRUE
"gene_11286",136.504326494761,2.49373520808628e-87,0.579207515725329,TRUE
"gene_8716",89.4852837621644,7.70659802320863e-62,0.579200655234894,TRUE
"gene_13413",108.669820726722,1.0507162655114e-72,0.57884800809121,TRUE
"gene_18102",11.3518861963019,7.14711988025071e-09,0.57874396071708,TRUE
"gene_13906",6.20067458628429,7.10676599805395e-05,0.57871081333978,TRUE
"gene_19956",86.673808033615,3.48228148795673e-60,0.578583853581624,TRUE
"gene_1572",53.1659971899151,3.73531739273012e-39,0.578488295448178,TRUE
"gene_15298",15.7618039454306,2.7672310901e-12,0.578361480042848,TRUE
"gene_7217",72.2235584783038,1.98175635066441e-51,0.578142758709584,TRUE
"gene_14609",44.3629038202059,3.52080701343191e-33,0.578035589145016,TRUE
"gene_7260",168.859589174154,6.79019414045206e-103,0.577843859106613,TRUE
"gene_15230",38.1718138070847,7.53309603866086e-29,0.577767293197124,TRUE
"gene_3583",205.282387958592,7.59268521590923e-119,0.57776428883063,TRUE
"gene_6252",268.575031287862,1.8249330756231e-143,0.577713174149533,TRUE
"gene_3091",6.00085199797988,0.000101314844126155,0.57768154578316,TRUE
"gene_15524",62.0119183540823,5.84457291354342e-45,0.577610106488762,TRUE
"gene_11449",905.044700918894,1.05796482846694e-289,0.577609270463296,TRUE
"gene_1867",49.5112226493419,1.06971727682276e-36,0.577565460215974,TRUE
"gene_13113",63.3048186487374,8.58237585458395e-46,0.577525708635001,TRUE
"gene_12288",97.5228583250018,1.76598587399077e-66,0.577525565973778,TRUE
"gene_19877",85.3980190539027,1.97209133337289e-59,0.577415570057956,TRUE
"gene_9514",41.538282967213,3.23342559213296e-31,0.577412224856335,TRUE
"gene_12931",181.725951843151,1.05549110811914e-108,0.57737558968831,TRUE
"gene_15121",110.45468005744,1.11451968176476e-73,0.577330363349891,TRUE
"gene_14256",16.3293414705013,1.01180934718303e-12,0.577188219724049,TRUE
"gene_17808",99.3125790983736,1.70945377928803e-67,0.577158240256532,TRUE
"gene_3793",127.485925322192,1.00485549581289e-82,0.57705319366098,TRUE
"gene_4212",40.794288296449,1.07128429328084e-30,0.576998709435061,TRUE
"gene_8888",27.2710104818772,5.68988027423432e-21,0.576937325086222,TRUE
"gene_4679",56.3227937677252,3.01336904345568e-41,0.576807649525773,TRUE
"gene_16297",167.212826965765,3.91127626471107e-102,0.576805481648836,TRUE
"gene_17296",3.69691189321966,0.00564591515120335,0.576776174806906,TRUE
"gene_573",9.59327873156149,1.66733681562729e-07,0.576758759336701,TRUE
"gene_617",146.028658862638,4.69420764875129e-92,0.576726445729481,TRUE
"gene_3152",72.0594306323169,2.50158443955377e-51,0.5765057755566,TRUE
"gene_9533",108.5837830881,1.17055777044945e-72,0.576442693590618,TRUE
"gene_13644",106.808475530593,1.10558126105471e-71,0.576095803760606,TRUE
"gene_17824",57.3211118259543,6.60723266830355e-42,0.576081451743811,TRUE
"gene_13794",7.35133895041183,9.18636342033669e-06,0.576057687385904,TRUE
"gene_15531",198.823086800096,3.95487525875898e-116,0.575949936527338,TRUE
"gene_4749",14.8357175573702,1.43443029895976e-11,0.575881171508971,TRUE
"gene_1011",36.7002766170862,8.30317631621866e-28,0.575799029716786,TRUE
"gene_11369",13.2574830965684,2.37859212054163e-10,0.575759426068186,TRUE
"gene_18226",104.603936954082,1.84174108400569e-70,0.575745779578009,TRUE
"gene_20042",43.0231665390758,2.9823782173616e-32,0.57566252233561,TRUE
"gene_20188",33.4134493507367,1.86676832882582e-25,0.575613213849907,TRUE
"gene_592",561.802829379143,3.2209309701983e-226,0.575560093570348,TRUE
"gene_19513",21.603726494287,9.72534413028185e-17,0.575140202909816,TRUE
"gene_11378",162.583557563064,5.56023633171311e-100,0.575094838485382,TRUE
"gene_2233",195.129803180851,1.48263444568614e-114,0.575026043621118,TRUE
"gene_9583",162.154239764308,8.84361164208017e-100,0.574822017697168,TRUE
"gene_1362",62.8052550850355,1.79911650184478e-45,0.574777492896411,TRUE
"gene_269",14.8629516985617,1.36707975388077e-11,0.574771155032694,TRUE
"gene_1717",197.269463321196,1.80432670144453e-115,0.574660357080167,TRUE
"gene_16940",63.451931467317,6.91050409058777e-46,0.574536856980366,TRUE
"gene_17340",3.39312298860787,0.00945284729180534,0.574496154158086,TRUE
"gene_3897",41.8405434976554,1.98786820029142e-31,0.574473120586085,TRUE
"gene_5038",104.586685519356,1.88152288004238e-70,0.57442853347251,TRUE
"gene_13584",110.655324383636,8.6670288989123e-74,0.574372783275236,TRUE
"gene_20038",44.9406158203693,1.40914179319201e-33,0.574318194502087,TRUE
"gene_9022",43.1761952645242,2.33171271915847e-32,0.574283738071503,TRUE
"gene_5936",250.545602522757,8.32496359152932e-137,0.574280786394425,TRUE
"gene_20496",67.8325667685156,1.1131670791245e-48,0.574072553543961,TRUE
"gene_6622",161.624801949511,1.56670479328851e-99,0.574050963254423,TRUE
"gene_17860",45.4603367816045,6.19357179067051e-34,0.573982243241649,TRUE
"gene_20134",70.4952663535885,2.37019959694503e-50,0.573947612383661,TRUE
"gene_8090",220.693197400306,3.60788568438047e-125,0.573558940131506,TRUE
"gene_19479",33.7470337970024,1.07347798452409e-25,0.573501638022828,TRUE
"gene_12410",5.4540887556259,0.00026600141618416,0.573457329271362,TRUE
"gene_7943",103.144450340974,1.19275158287949e-69,0.573287083647339,TRUE
"gene_1334",230.951679963469,3.01031786736973e-129,0.573276150297397,TRUE
"gene_17242",41.4004827667406,4.03918520741717e-31,0.572982817635964,TRUE
"gene_5312",66.4937104045137,7.84729359492298e-48,0.572966345691046,TRUE
"gene_18959",149.663276539713,7.93458679163841e-94,0.572920072411843,TRUE
"gene_14739",35.100907044675,1.15147048888679e-26,0.572911476511144,TRUE
"gene_15337",7.64503051213366,5.43667342502872e-06,0.57284369856096,TRUE
"gene_6770",67.9902594818757,8.87343311398792e-49,0.57282276924919,TRUE
"gene_4922",55.5546467936672,9.69270700404518e-41,0.572700149985967,TRUE
"gene_5868",75.2700032195426,2.57402793934672e-53,0.572632268895451,TRUE
"gene_534",68.9209400205993,2.29954247931763e-49,0.572456048539513,TRUE
"gene_11994",81.0694541617056,7.56479226998763e-57,0.572395455350789,TRUE
"gene_3086",155.761290268914,9.20813633186574e-97,0.572234064926878,TRUE
"gene_13585",104.195363760486,3.10191647943441e-70,0.572227851917783,TRUE
"gene_2452",83.5575747726496,2.45470298451895e-58,0.57219085149769,TRUE
"gene_20332",64.6325072152328,1.20503257242937e-46,0.572176314643244,TRUE
"gene_19539",49.4703457441393,1.13985146453772e-36,0.572147239320846,TRUE
"gene_9153",34.452246386859,3.34928903790297e-26,0.572100343419586,TRUE
"gene_1958",6.39475703281514,5.03747281523764e-05,0.57205617035125,TRUE
"gene_6308",409.103139068833,4.36874776471308e-188,0.572000326745001,TRUE
"gene_3465",37.811772724029,1.35295224991161e-28,0.571892699726952,TRUE
"gene_17132",112.261914280198,1.15281859120092e-74,0.571877398567825,TRUE
"gene_18867",302.144758310597,3.19322069341892e-155,0.571723892889282,TRUE
"gene_20476",5.62923626350487,0.000195325150032552,0.571493866671118,TRUE
"gene_4189",87.6106955746363,9.75575710382753e-61,0.571400435019694,TRUE
"gene_19502",84.2405909601349,9.60876250242385e-59,0.5713021535188,TRUE
"gene_19860",125.494233856968,1.08646250681158e-81,0.57124897724294,TRUE
"gene_8815",23.6395703489725,2.86198103965595e-18,0.571228024718991,TRUE
"gene_9657",20.3785907386318,8.18525166661153e-16,0.571173779006341,TRUE
"gene_4529",71.9345588347896,2.98773452270706e-51,0.571000765514718,TRUE
"gene_915",29.9511962541364,6.11709274513752e-23,0.570860615602182,TRUE
"gene_10671",85.0288337309145,3.26100871053211e-59,0.570796810780511,TRUE
"gene_11833",135.467510027491,8.31882663134526e-87,0.570739693491899,TRUE
"gene_11995",78.3877635607981,3.18537029656776e-55,0.570732935097618,TRUE
"gene_18216",498.932100641681,1.60360856455229e-211,0.570606570132945,TRUE
"gene_18223",206.237721573622,3.02571657218371e-119,0.570481607618885,TRUE
"gene_3609",139.611784230511,6.90100948987134e-89,0.570452572955977,TRUE
"gene_9507",15.5674998135077,3.91037393242378e-12,0.570416112014796,TRUE
"gene_5608",140.344927559069,2.99176007055441e-89,0.57019344858889,TRUE
"gene_16031",19.7720426756267,2.36101340149685e-15,0.570002551523068,TRUE
"gene_18549",94.496408819268,9.58760058782728e-65,0.569959135388649,TRUE
"gene_7607",38.674382312994,3.32304734745778e-29,0.569713200550154,TRUE
"gene_12788",67.5155171605455,1.76536491683021e-48,0.5696648690001,TRUE
"gene_13357",38.7194247704354,3.08760565201546e-29,0.569645966375733,TRUE
"gene_5429",28.3738531198731,8.77130358994684e-22,0.569488070738915,TRUE
"gene_18535",76.0894736239856,8.07286476289664e-54,0.569371402310245,TRUE
"gene_14788",39.155171278185,1.51939094845531e-29,0.569287939060015,TRUE
"gene_12076",63.8153294649759,4.03593446938151e-46,0.56927193721311,TRUE
"gene_17267",119.33070672173,1.87508483210137e-78,0.569079399953139,TRUE
"gene_13430",32.922103386696,4.22874410306147e-25,0.568760172966003,TRUE
"gene_16295",47.4794641857522,2.56370662089574e-35,0.568706261534965,TRUE
"gene_7769",21.0200551793354,2.67959321725736e-16,0.568439011967071,TRUE
"gene_13330",109.194085002668,5.42148981227429e-73,0.568424873840505,TRUE
"gene_14251",62.5276018308631,2.72256506449675e-45,0.56833967428776,TRUE
"gene_5223",107.617714334518,3.95902480614539e-72,0.568111781515639,TRUE
"gene_3176",25.1726811292882,2.04559373346192e-19,0.56800991837223,TRUE
"gene_6123",14.5334004884031,2.45097762731638e-11,0.567958460404871,TRUE
"gene_5774",314.505291763359,2.37393672760588e-159,0.567947593199745,TRUE
"gene_17557",92.7060407433643,1.03239995624314e-63,0.567931571407575,TRUE
"gene_8990",132.466301246827,2.79107607981038e-85,0.567820158618377,TRUE
"gene_4121",374.556421356021,3.88702644000453e-178,0.567770130418199,TRUE
"gene_13712",21.3171988163163,1.59829802990529e-16,0.567692460345886,TRUE
"gene_1279",84.9390748747862,3.68994377791032e-59,0.567662341648657,TRUE
"gene_826",102.621151197342,2.33589341788774e-69,0.567660792512524,TRUE
"gene_17177",6.34329306851604,5.51827733634973e-05,0.567611993770673,TRUE
"gene_150",61.3668396352436,1.52733834742954e-44,0.567599398026674,TRUE
"gene_20217",117.069944918075,2.9987174787639e-77,0.567583948396288,TRUE
"gene_14007",30.4207670427319,2.77596423321642e-23,0.567414274510669,TRUE
"gene_17425",45.2592107718719,8.50769181746395e-34,0.567402920124103,TRUE
"gene_602",29.7429695779658,8.6956618214941e-23,0.567235811663866,TRUE
